"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TCS","EQ","15-Dec-2021","       3623.80","       3620.00","       3623.00","       3558.15","       3571.00","       3570.35","       3575.02","    1603233","          5731595939.60","     109534","    1141894","         71.22"
"TCS","EQ","16-Dec-2021","       3570.35","       3582.00","       3608.45","       3570.00","       3585.00","       3581.60","       3582.96","    2072320","          7425032318.85","      93950","    1560825","         75.32"
"TCS","EQ","17-Dec-2021","       3581.60","       3602.50","       3651.35","       3573.70","       3574.90","       3584.35","       3608.90","    4333992","         15640958964.15","     213460","    2677223","         61.77"
"TCS","EQ","20-Dec-2021","       3584.35","       3589.00","       3606.00","       3510.15","       3559.30","       3556.90","       3569.27","    2312310","          8253261975.10","     146094","    1243439","         53.77"
"TCS","EQ","21-Dec-2021","       3556.90","       3582.65","       3641.20","       3566.40","       3611.00","       3608.30","       3617.22","    2340989","          8467877601.90","     118423","    1470826","         62.83"
"TCS","EQ","22-Dec-2021","       3608.30","       3624.00","       3636.80","       3606.25","       3628.30","       3630.75","       3625.84","    1224328","          4439223316.50","     102255","     755182","         61.68"
"TCS","EQ","23-Dec-2021","       3630.75","       3648.00","       3670.50","       3630.00","       3660.65","       3662.70","       3656.52","    1792861","          6555623174.05","      98445","    1107607","         61.78"
"TCS","EQ","24-Dec-2021","       3662.70","       3685.00","       3705.00","       3644.80","       3671.00","       3670.90","       3673.31","    2209923","          8117727561.70","      88664","    1156092","         52.31"
"TCS","EQ","27-Dec-2021","       3670.90","       3671.00","       3700.00","       3653.10","       3696.50","       3696.10","       3684.66","    1534135","          5652764172.30","      80828","     866793","         56.50"
"TCS","EQ","28-Dec-2021","       3696.10","       3710.00","       3725.00","       3693.85","       3706.95","       3706.55","       3713.05","    1456218","          5407012571.25","      83968","     917903","         63.03"
"TCS","EQ","29-Dec-2021","       3706.55","       3692.25","       3719.95","       3685.00","       3688.05","       3694.70","       3704.90","    1456923","          5397758672.00","      94120","    1091321","         74.91"
"TCS","EQ","30-Dec-2021","       3694.70","       3681.35","       3740.00","       3680.00","       3737.00","       3733.75","       3725.52","    1966475","          7326133567.90","     105274","    1296163","         65.91"
"TCS","EQ","31-Dec-2021","       3733.75","       3742.80","       3760.00","       3731.30","       3740.00","       3738.35","       3744.51","    1207141","          4520149056.45","     101227","     727618","         60.28"
"TCS","EQ","03-Jan-2022","       3738.35","       3750.00","       3830.00","       3745.00","       3815.00","       3817.75","       3807.43","    2346158","          8932827981.15","     143798","    1433211","         61.09"
"TCS","EQ","04-Jan-2022","       3817.75","       3831.10","       3889.15","       3811.70","       3878.70","       3884.75","       3859.30","    2488606","          9604274014.30","     141253","    1539134","         61.85"
"TCS","EQ","05-Jan-2022","       3884.75","       3865.00","       3870.00","       3812.40","       3856.00","       3860.95","       3847.67","    1733031","          6668131688.00","     136018","     988277","         57.03"
"TCS","EQ","06-Jan-2022","       3860.95","       3812.00","       3835.00","       3772.00","       3809.95","       3807.45","       3802.98","    1810293","          6884500149.55","     135529","     995325","         54.98"
"TCS","EQ","07-Jan-2022","       3807.45","       3820.00","       3864.90","       3796.40","       3858.90","       3853.50","       3839.03","    2460591","          9446283701.75","     157006","    1501620","         61.03"
"TCS","EQ","10-Jan-2022","       3853.50","       3978.00","       3978.00","       3861.00","       3884.00","       3879.85","       3897.84","    3937092","         15346166149.80","     247085","    1687823","         42.87"
"TCS","EQ","11-Jan-2022","       3879.85","       3856.00","       3925.00","       3856.00","       3917.00","       3915.90","       3896.96","    1906106","          7428014700.35","     160870","    1054450","         55.32"
"TCS","EQ","12-Jan-2022","       3915.90","       3925.00","       3929.00","       3836.55","       3857.00","       3859.90","       3874.16","    3203744","         12411815990.80","     241232","    1866561","         58.26"
"TCS","EQ","13-Jan-2022","       3859.90","       3918.00","       3923.00","       3857.00","       3898.00","       3897.90","       3891.72","    6684507","         26014258279.50","     401435","    3737081","         55.91"
"TCS","EQ","14-Jan-2022","       3897.90","       3877.85","       3977.00","       3860.05","       3965.35","       3968.15","       3924.25","    3348123","         13138881273.10","     213960","    1768475","         52.82"
"TCS","EQ","17-Jan-2022","       3968.15","       3992.70","       4043.00","       3962.30","       4025.00","       4019.15","       4010.33","    3442604","         13805980840.45","     230947","    1699919","         49.38"
"TCS","EQ","18-Jan-2022","       4019.15","       4033.95","       4041.70","       3980.00","       3993.95","       3990.60","       4009.82","    2389041","          9579619424.10","     185771","    1635845","         68.47"
"TCS","EQ","19-Jan-2022","       3990.60","       4012.00","       4012.00","       3910.50","       3914.70","       3914.65","       3937.16","    3102539","         12215195983.15","     260043","    2121306","         68.37"
"TCS","EQ","20-Jan-2022","       3914.65","       3910.00","       3920.00","       3811.00","       3833.15","       3826.55","       3843.03","    6176776","         23737557017.75","     349194","    4962139","         80.34"
"TCS","EQ","21-Jan-2022","       3826.55","       3807.00","       3851.55","       3771.10","       3840.00","       3833.50","       3820.58","    3112358","         11891026050.45","     240408","    1795708","         57.70"
"TCS","EQ","24-Jan-2022","       3833.50","       3840.00","       3849.65","       3740.10","       3769.95","       3771.35","       3783.08","    3258414","         12326830753.15","     288359","    1827786","         63.06"
"TCS","EQ","25-Jan-2022","       3771.35","       3769.50","       3809.40","       3722.20","       3765.00","       3769.90","       3763.15","    3330501","         12533182476.50","     298567","    2094835","         62.90"
"TCS","EQ","27-Jan-2022","       3769.90","       3731.00","       3733.40","       3625.10","       3652.00","       3649.25","       3669.10","    5718297","         20981028870.55","     473910","    3887598","         67.99"
"TCS","EQ","28-Jan-2022","       3649.25","       3646.00","       3729.80","       3646.00","       3697.85","       3690.05","       3702.94","    3143862","         11641524811.25","     226989","    1863034","         59.26"
"TCS","EQ","31-Jan-2022","       3690.05","       3749.00","       3758.00","       3721.40","       3744.95","       3736.25","       3741.03","    2739393","         10248148872.10","     193114","    1708467","         62.37"
"TCS","EQ","01-Feb-2022","       3736.25","       3770.00","       3808.00","       3736.40","       3805.00","       3800.65","       3781.44","    2105169","          7960578363.50","     149564","    1067316","         50.70"
"TCS","EQ","02-Feb-2022","       3800.65","       3827.90","       3864.00","       3800.65","       3863.00","       3856.20","       3841.31","    1984212","          7621963889.90","     139468","    1158079","         58.36"
"TCS","EQ","03-Feb-2022","       3856.20","       3851.00","       3882.50","       3816.05","       3819.00","       3824.60","       3850.57","    1960538","          7549182942.05","     137513","    1242614","         63.38"
"TCS","EQ","04-Feb-2022","       3824.60","       3815.30","       3824.70","       3769.00","       3818.00","       3814.90","       3804.03","    2307366","          8777283685.05","     160651","    1415833","         61.36"
"TCS","EQ","07-Feb-2022","       3814.90","       3791.00","       3831.80","       3756.15","       3781.80","       3779.00","       3791.19","    1919149","          7275863610.70","     159690","    1160277","         60.46"
"TCS","EQ","08-Feb-2022","       3779.00","       3791.55","       3799.70","       3721.00","       3738.00","       3743.45","       3741.49","    2946443","         11024097961.50","     209984","    2092329","         71.01"
"TCS","EQ","09-Feb-2022","       3743.45","       3750.00","       3777.95","       3746.10","       3761.65","       3760.55","       3761.99","    1638721","          6164860124.35","     124222","    1190875","         72.67"
"TCS","EQ","10-Feb-2022","       3760.55","       3789.80","       3789.80","       3758.00","       3765.70","       3770.35","       3771.41","    2112459","          7966959377.85","     127158","    1512559","         71.60"
"TCS","EQ","11-Feb-2022","       3770.35","       3752.50","       3752.50","       3690.00","       3693.00","       3694.95","       3703.65","    3851488","         14264552938.20","     242420","    2684979","         69.71"
"TCS","EQ","14-Feb-2022","       3694.95","       3724.00","       3793.25","       3710.00","       3729.15","       3733.75","       3749.84","    5951745","         22318114654.20","     452110","    3157466","         53.05"
"TCS","EQ","15-Feb-2022","       3733.75","       3786.00","       3835.00","       3748.00","       3832.95","       3817.80","       3784.27","    3931683","         14878547124.95","     347451","    2283223","         58.07"
"TCS","EQ","16-Feb-2022","       3817.80","       3844.00","       3854.10","       3806.00","       3810.00","       3813.10","       3822.91","    3256906","         12450874614.35","     224789","    1989270","         61.08"
"TCS","EQ","17-Feb-2022","       3813.10","       3825.00","       3835.00","       3779.00","       3783.85","       3784.20","       3796.61","    3134372","         11900002924.70","     259784","    2140343","         68.29"
"TCS","EQ","18-Feb-2022","       3784.20","       3769.00","       3815.95","       3757.60","       3800.00","       3793.90","       3788.53","    3688883","         13975451807.20","     286278","    2727483","         73.94"
"TCS","EQ","21-Feb-2022","       3793.90","       3810.00","       3827.80","       3705.55","       3719.35","       3719.40","       3746.53","    7465922","         27971335681.40","     521065","    4843446","         64.87"
"TCS","EQ","22-Feb-2022","       3719.40","       3650.00","       3667.90","       3570.00","       3590.00","       3586.40","       3596.79","    5408531","         19453348172.20","     334519","    3214082","         59.43"
"TCS","EQ","23-Feb-2022","       3586.40","       3611.00","       3622.90","       3555.65","       3571.90","       3563.80","       3581.54","    2426203","          8689549721.75","     166091","    1476108","         60.84"
"TCS","EQ","24-Feb-2022","       3563.80","       3474.00","       3483.85","       3391.10","       3400.45","       3401.65","       3440.54","    5039136","         17337349379.30","     344070","    3127576","         62.07"
"TCS","EQ","25-Feb-2022","       3401.65","       3468.00","       3530.00","       3462.00","       3525.00","       3520.75","       3508.31","    2549723","          8945212715.30","     178046","    1286087","         50.44"
"TCS","EQ","28-Feb-2022","       3520.75","       3490.00","       3563.75","       3455.90","       3550.15","       3554.20","       3529.86","    3288942","         11609499907.55","     157832","    1957822","         59.53"
"TCS","EQ","02-Mar-2022","       3554.20","       3552.50","       3571.95","       3506.00","       3549.00","       3546.15","       3537.16","    2761341","          9767303515.95","     159497","    1608352","         58.25"
"TCS","EQ","03-Mar-2022","       3546.15","       3562.85","       3578.60","       3530.10","       3544.00","       3544.40","       3553.27","    1928039","          6850848054.25","     162316","    1095452","         56.82"
"TCS","EQ","04-Mar-2022","       3544.40","       3501.50","       3561.20","       3487.05","       3519.80","       3524.35","       3525.56","    2370257","          8356482128.95","     150154","    1412782","         59.60"
"TCS","EQ","07-Mar-2022","       3524.35","       3450.00","       3548.00","       3431.55","       3481.10","       3484.90","       3491.46","    3054130","         10663373904.35","     240636","    1842815","         60.34"
"TCS","EQ","08-Mar-2022","       3484.90","       3460.00","       3609.00","       3460.00","       3594.00","       3599.95","       3570.91","    3300992","         11787552347.95","     182907","    1897296","         57.48"
"TCS","EQ","09-Mar-2022","       3599.95","       3605.00","       3654.00","       3597.05","       3640.70","       3632.60","       3631.79","    2719654","          9877225026.50","     171411","    1493364","         54.91"
"TCS","EQ","10-Mar-2022","       3632.60","       3684.00","       3684.00","       3615.00","       3621.05","       3620.95","       3639.93","    2005441","          7299662362.80","     129608","    1143533","         57.02"
"TCS","EQ","11-Mar-2022","       3620.95","       3603.25","       3639.85","       3592.85","       3603.00","       3599.15","       3615.45","    1623423","          5869407353.85","     119798","     997926","         61.47"
"TCS","EQ","14-Mar-2022","       3599.15","       3580.00","       3648.35","       3580.00","       3645.00","       3643.00","       3620.43","    1765688","          6392547278.65","     119156","     947609","         53.67"
"TCS","EQ","15-Mar-2022","       3643.00","       3659.00","       3659.00","       3585.40","       3598.00","       3593.90","       3627.90","    3651133","         13245962358.70","     154118","    2937815","         80.46"
"TCS","EQ","16-Mar-2022","       3593.90","       3640.50","       3668.00","       3616.25","       3657.55","       3655.90","       3640.94","    3090475","         11252241518.05","      94898","    2374997","         76.85"
"TCS","EQ","17-Mar-2022","       3655.90","       3696.60","       3710.00","       3660.30","       3674.95","       3672.75","       3685.79","    3600452","         13270520963.00","     139747","    2281677","         63.37"
"TCS","EQ","21-Mar-2022","       3672.75","       3696.00","       3713.95","       3615.00","       3620.00","       3626.70","       3650.28","    2413831","          8811169624.50","     131933","    1443014","         59.78"
"TCS","EQ","22-Mar-2022","       3626.70","       3640.00","       3711.00","       3625.00","       3704.95","       3700.95","       3674.13","    2907611","         10682934318.30","     124599","    1931906","         66.44"
"TCS","EQ","23-Mar-2022","       3700.95","       3708.00","       3729.80","       3690.00","       3710.00","       3712.40","       3708.22","    1596195","          5919042115.35","      82816","     803477","         50.34"
"TCS","EQ","24-Mar-2022","       3712.40","       3700.00","       3758.20","       3695.00","       3740.50","       3749.85","       3741.33","    1879046","          7030133316.70","      86810","    1248970","         66.47"
"TCS","EQ","25-Mar-2022","       3749.85","       3759.90","       3779.50","       3672.00","       3710.00","       3707.45","       3716.53","    1690133","          6281432591.55","     101622","     951033","         56.27"
"TCS","EQ","28-Mar-2022","       3707.45","       3695.00","       3713.00","       3661.20","       3700.00","       3707.70","       3689.86","    1760990","          6497804966.20","     119630","     878863","         49.91"
"TCS","EQ","29-Mar-2022","       3707.70","       3694.75","       3722.00","       3691.00","       3701.00","       3705.35","       3707.08","    2689063","          9968577738.75","     166424","    1876469","         69.78"
"TCS","EQ","30-Mar-2022","       3705.35","       3738.00","       3738.00","       3706.20","       3730.00","       3731.55","       3723.34","    1583455","          5895744278.15","     109724","    1071594","         67.67"
"TCS","EQ","31-Mar-2022","       3731.55","       3740.00","       3754.65","       3720.20","       3742.85","       3739.95","       3743.43","    2168110","          8116163209.35","     146788","    1597155","         73.67"
"TCS","EQ","01-Apr-2022","       3739.95","       3748.00","       3763.00","       3728.05","       3759.00","       3758.75","       3747.37","    1387014","          5197652138.25","      91136","     897433","         64.70"
"TCS","EQ","04-Apr-2022","       3758.75","       3762.00","       3780.00","       3737.10","       3771.00","       3770.35","       3767.16","    1472994","          5548997654.95","     101419","     919895","         62.45"
"TCS","EQ","05-Apr-2022","       3770.35","       3772.00","       3835.60","       3772.00","       3812.50","       3814.80","       3813.04","    2314947","          8826982342.80","     163963","    1228409","         53.06"
"TCS","EQ","06-Apr-2022","       3814.80","       3809.30","       3809.30","       3731.15","       3752.00","       3755.35","       3761.93","    2051729","          7718464770.35","     132368","    1245604","         60.71"
"TCS","EQ","07-Apr-2022","       3755.35","       3745.50","       3745.50","       3679.00","       3682.95","       3684.15","       3705.25","    2494829","          9243973241.15","     149240","    1814089","         72.71"
"TCS","EQ","08-Apr-2022","       3684.15","       3690.00","       3705.00","       3642.50","       3690.05","       3685.65","       3677.34","    2296773","          8446026504.20","     134082","    1503584","         65.47"
"TCS","EQ","11-Apr-2022","       3685.65","       3690.00","       3712.35","       3656.10","       3699.00","       3696.40","       3690.42","    2291660","          8457191677.85","     171882","    1175930","         51.31"
"TCS","EQ","12-Apr-2022","       3696.40","       3683.00","       3739.00","       3648.35","       3686.00","       3691.10","       3706.35","    4483476","         16617340654.70","     254563","    1662462","         37.08"
"TCS","EQ","13-Apr-2022","       3691.10","       3707.00","       3709.85","       3655.55","       3664.95","       3661.95","       3673.55","    1621672","          5957287429.65","     103822","     871209","         53.72"
"TCS","EQ","18-Apr-2022","       3661.95","       3610.00","       3610.00","       3522.50","       3531.80","       3528.05","       3548.77","    3820792","         13559130603.80","     324929","    2676562","         70.05"
"TCS","EQ","19-Apr-2022","       3528.05","       3550.00","       3563.55","       3439.15","       3462.00","       3471.90","       3508.54","    3170014","         11122129456.75","     208443","    2190202","         69.09"
"TCS","EQ","20-Apr-2022","       3471.90","       3500.00","       3569.15","       3480.00","       3558.00","       3556.80","       3546.74","    2640370","          9364702419.10","     185024","    1703183","         64.51"
"TCS","EQ","21-Apr-2022","       3556.80","       3580.00","       3644.00","       3567.40","       3621.00","       3628.65","       3619.23","    2280996","          8255439639.10","     136751","    1468817","         64.39"
"TCS","EQ","22-Apr-2022","       3628.65","       3581.10","       3617.00","       3571.50","       3613.00","       3612.55","       3602.06","    1581465","          5696536818.60","      93552","     992489","         62.76"
"TCS","EQ","25-Apr-2022","       3612.55","       3558.00","       3584.00","       3533.10","       3546.05","       3548.20","       3557.80","    1960694","          6975753255.70","     146368","    1249532","         63.73"
"TCS","EQ","26-Apr-2022","       3548.20","       3575.15","       3587.90","       3518.15","       3544.00","       3546.30","       3550.67","    1943469","          6900626735.65","     139910","    1223001","         62.93"
"TCS","EQ","27-Apr-2022","       3546.30","       3546.00","       3568.45","       3506.30","       3560.00","       3561.20","       3540.41","    1727648","          6116579202.75","     111612","    1068875","         61.87"
"TCS","EQ","28-Apr-2022","       3561.20","       3588.00","       3604.40","       3538.05","       3580.00","       3584.30","       3574.03","    1703660","          6088933925.50","     122574","    1117294","         65.58"
"TCS","EQ","29-Apr-2022","       3584.30","       3597.00","       3623.25","       3536.85","       3548.00","       3546.70","       3576.78","    2051115","          7336393454.55","     107015","    1349216","         65.78"
"TCS","EQ","02-May-2022","       3546.70","       3519.90","       3547.95","       3492.75","       3538.70","       3542.40","       3520.91","    1324161","          4662247237.85","     118662","     837858","         63.27"
"TCS","EQ","04-May-2022","       3542.40","       3538.50","       3545.45","       3465.30","       3483.80","       3479.75","       3511.35","    2305825","          8096556485.00","     174763","    1533599","         66.51"
"TCS","EQ","05-May-2022","       3479.75","       3512.10","       3533.00","       3485.35","       3508.75","       3513.40","       3511.10","    1612262","          5660812779.40","      93993","     994905","         61.71"
"TCS","EQ","06-May-2022","       3513.40","       3459.00","       3474.50","       3424.50","       3443.15","       3432.60","       3444.54","    2010812","          6926321262.70","     184661","    1157843","         57.58"
"TCS","EQ","09-May-2022","       3432.60","       3398.00","       3456.00","       3346.85","       3445.05","       3445.10","       3410.95","    2481830","          8465389113.20","     163369","    1520203","         61.25"
"TCS","EQ","10-May-2022","       3445.10","       3434.00","       3464.80","       3422.00","       3439.50","       3438.75","       3448.48","    1622685","          5595800071.90","     145050","    1116707","         68.82"
"TCS","EQ","11-May-2022","       3438.75","       3435.00","       3448.45","       3382.15","       3422.25","       3412.00","       3411.67","    1841769","          6283511939.40","     144928","    1066170","         57.89"
"TCS","EQ","12-May-2022","       3412.00","       3378.00","       3449.70","       3350.10","       3413.25","       3408.65","       3415.90","    2807195","          9589106457.90","     194805","    1630791","         58.09"
"TCS","EQ","13-May-2022","       3408.65","       3435.00","       3439.90","       3382.15","       3409.00","       3414.90","       3409.83","    2187823","          7460096134.45","     148468","    1326058","         60.61"
"TCS","EQ","16-May-2022","       3414.90","       3415.00","       3430.00","       3366.60","       3385.00","       3376.80","       3399.01","    1195813","          4064578939.80","      84979","     698049","         58.37"
"TCS","EQ","17-May-2022","       3376.80","       3370.00","       3467.00","       3350.40","       3466.75","       3451.60","       3410.54","    1754076","          5982349029.05","     126169","    1022602","         58.30"
"TCS","EQ","18-May-2022","       3451.60","       3465.00","       3495.00","       3443.05","       3455.00","       3448.80","       3467.64","    1866781","          6473331671.20","     114108","    1166592","         62.49"
"TCS","EQ","19-May-2022","       3448.80","       3397.00","       3405.00","       3230.00","       3271.90","       3261.95","       3300.30","    4642963","         15323179100.30","     377211","    2952123","         63.58"
"TCS","EQ","20-May-2022","       3261.95","       3310.00","       3313.90","       3270.05","       3299.00","       3293.00","       3291.06","    3065125","         10087497473.50","     157647","    1971441","         64.32"
"TCS","EQ","23-May-2022","       3293.00","       3304.80","       3338.90","       3267.00","       3317.10","       3321.75","       3310.62","    2293690","          7593529392.30","     139905","    1387824","         60.51"
"TCS","EQ","24-May-2022","       3321.75","       3315.15","       3324.85","       3275.60","       3291.90","       3288.00","       3295.55","    1711510","          5640372449.00","     113563","    1040626","         60.80"
"TCS","EQ","25-May-2022","       3288.00","       3292.85","       3292.85","       3154.05","       3165.25","       3167.65","       3195.48","    3548046","         11337725211.90","     234787","    2233846","         62.96"
"TCS","EQ","26-May-2022","       3167.65","       3191.00","       3241.50","       3180.55","       3229.95","       3226.95","       3203.65","    2813186","          9012456721.45","     180988","    1819586","         64.68"
"TCS","EQ","27-May-2022","       3226.95","       3253.20","       3278.90","       3229.20","       3266.70","       3261.30","       3254.66","    3103153","         10099703415.15","     180755","    2076287","         66.91"
"TCS","EQ","30-May-2022","       3261.30","       3297.00","       3386.60","       3286.35","       3380.40","       3375.25","       3357.16","    2094624","          7031980224.75","     157476","    1253589","         59.85"
"TCS","EQ","31-May-2022","       3375.25","       3354.15","       3383.40","       3325.00","       3365.00","       3364.35","       3361.72","    4840965","         16273981442.25","     121044","    3642745","         75.25"
"TCS","EQ","01-Jun-2022","       3364.35","       3388.00","       3388.00","       3340.05","       3359.15","       3355.20","       3361.69","    1493835","          5021809191.80","     104290","     989283","         66.22"
"TCS","EQ","02-Jun-2022","       3355.20","       3355.00","       3432.00","       3346.30","       3425.00","       3423.00","       3406.45","    2657939","          9054131663.70","     136202","    1563997","         58.84"
"TCS","EQ","03-Jun-2022","       3423.00","       3459.40","       3477.30","       3431.20","       3439.50","       3440.15","       3461.63","    1913622","          6624247294.00","     100866","    1116753","         58.36"
"TCS","EQ","06-Jun-2022","       3440.15","       3418.00","       3453.00","       3377.15","       3432.95","       3430.95","       3418.11","    1084210","          3705944242.60","      73792","     538450","         49.66"
"TCS","EQ","07-Jun-2022","       3430.95","       3401.05","       3418.85","       3356.00","       3360.00","       3362.70","       3375.14","    2308256","          7790697239.05","      97752","    1498669","         64.93"
"TCS","EQ","08-Jun-2022","       3362.70","       3380.15","       3413.95","       3346.50","       3390.40","       3404.15","       3380.99","    2185707","          7389860340.55","     108659","    1330224","         60.86"
"TCS","EQ","09-Jun-2022","       3404.15","       3385.00","       3437.00","       3353.10","       3434.10","       3427.10","       3407.19","    1279197","          4358469058.00","      93783","     696532","         54.45"
"TCS","EQ","10-Jun-2022","       3427.10","       3382.00","       3393.00","       3352.00","       3357.75","       3359.90","       3368.98","    1527582","          5146399355.65","     104326","     993710","         65.05"
"TCS","EQ","13-Jun-2022","       3359.90","       3290.00","       3293.00","       3192.45","       3224.00","       3219.60","       3232.62","    3030921","          9797812416.85","     205631","    2138257","         70.55"
"TCS","EQ","14-Jun-2022","       3219.60","       3190.00","       3238.90","       3174.70","       3215.00","       3210.55","       3217.07","    2611493","          8401363540.45","     124729","    1741127","         66.67"
"TCS","EQ","15-Jun-2022","       3210.55","       3218.50","       3234.00","       3201.00","       3205.00","       3206.30","       3216.29","    1404536","          4517400463.55","      70725","     825277","         58.76"
"TCS","EQ","16-Jun-2022","       3206.30","       3240.00","       3244.85","       3133.05","       3144.50","       3142.00","       3183.97","    2032028","          6469922975.25","     130733","    1207357","         59.42"
"TCS","EQ","17-Jun-2022","       3142.00","       3092.00","       3118.75","       3023.85","       3104.00","       3088.90","       3070.68","    5240434","         16091675326.95","     251011","    2845988","         54.31"
"TCS","EQ","20-Jun-2022","       3088.90","       3094.00","       3138.75","       3069.00","       3134.95","       3112.40","       3107.87","    1502769","          4670409474.10","     115135","     640878","         42.65"
"TCS","EQ","21-Jun-2022","       3112.40","       3130.00","       3237.75","       3125.40","       3215.00","       3211.95","       3199.94","    2964461","          9486098258.85","     128742","    1747330","         58.94"
"TCS","EQ","22-Jun-2022","       3211.95","       3199.90","       3250.55","       3183.00","       3225.30","       3222.95","       3220.58","    3336315","         10744867621.70","     156829","    2075091","         62.20"
"TCS","EQ","23-Jun-2022","       3222.95","       3222.95","       3318.00","       3222.95","       3312.95","       3308.80","       3278.60","    3692578","         12106470991.25","     185416","    2069270","         71.86"
"TCS","EQ","24-Jun-2022","       3308.80","       3339.00","       3345.00","       3277.50","       3295.05","       3293.10","       3301.37","    2132118","          7038903961.45","     138562","    1204459","         56.49"
"TCS","EQ","27-Jun-2022","       3293.10","       3350.00","       3362.90","       3306.50","       3314.00","       3314.70","       3332.08","    2037686","          6789735530.10","      97090","    1223301","         60.03"
"TCS","EQ","28-Jun-2022","       3314.70","       3307.00","       3330.00","       3272.60","       3318.15","       3318.15","       3303.05","    1400046","          4624422760.50","      84893","     763205","         54.51"
"TCS","EQ","29-Jun-2022","       3318.15","       3271.00","       3333.00","       3271.00","       3287.00","       3290.50","       3305.83","    2133994","          7054630628.20","     107778","    1270605","         59.54"
"TCS","EQ","30-Jun-2022","       3290.50","       3272.00","       3310.90","       3255.00","       3264.50","       3267.10","       3277.18","    2719603","          8912636836.55","     162335","    1691349","         62.19"
"TCS","EQ","01-Jul-2022","       3267.10","       3260.00","       3333.00","       3252.05","       3331.00","       3315.10","       3280.60","    1502879","          4930350507.75","     112046","     940958","         62.61"
"TCS","EQ","04-Jul-2022","       3315.10","       3312.00","       3317.95","       3225.05","       3234.70","       3235.05","       3253.31","    2622535","          8531914981.10","     141398","    1700576","         64.84"
"TCS","EQ","05-Jul-2022","       3235.05","       3255.00","       3272.00","       3206.95","       3218.00","       3216.30","       3242.04","    2170627","          7037266407.55","     112716","    1260668","         58.08"
"TCS","EQ","06-Jul-2022","       3216.30","       3218.50","       3268.50","       3202.25","       3265.00","       3260.75","       3241.31","    2182144","          7072998934.05","     133193","    1290203","         59.13"
"TCS","EQ","07-Jul-2022","       3260.75","       3271.00","       3319.40","       3265.05","       3294.00","       3287.85","       3297.43","    1989921","          6561634408.95","     134817","    1059067","         53.22"
"TCS","EQ","08-Jul-2022","       3287.85","       3300.00","       3305.00","       3250.00","       3266.00","       3265.45","       3276.37","    2136916","          7001326022.15","     124842","    1169844","         54.74"
"TCS","EQ","11-Jul-2022","       3265.45","       3206.15","       3225.00","       3106.00","       3112.00","       3113.80","       3129.60","    6974600","         21827698062.70","     380075","    3636712","         52.14"
"TCS","EQ","12-Jul-2022","       3113.80","       3114.90","       3136.20","       3080.25","       3084.50","       3084.70","       3107.29","    3734815","         11605153006.95","     205086","    2079781","         55.69"
"TCS","EQ","13-Jul-2022","       3084.70","       3104.00","       3110.00","       3035.00","       3040.50","       3038.75","       3062.02","    3863530","         11830187593.45","     235688","    2508061","         64.92"
"TCS","EQ","14-Jul-2022","       3038.75","       3056.00","       3057.00","       2967.00","       3003.00","       2998.75","       3005.59","    4764908","         14321341706.55","     300086","    2817124","         59.12"
"TCS","EQ","15-Jul-2022","       2998.75","       3018.55","       3028.90","       2953.00","       2998.50","       2994.60","       2989.48","    4574806","         13676285883.25","     214162","    2862510","         62.57"
"TCS","EQ","18-Jul-2022","       2994.60","       3023.00","       3076.95","       3014.30","       3065.90","       3063.50","       3054.22","    3202795","          9782050619.95","     188515","    1699159","         53.05"
"TCS","EQ","19-Jul-2022","       3063.50","       3030.05","       3078.95","       3030.05","       3076.00","       3074.25","       3064.79","    1865074","          5716058996.40","     114155","     989715","         53.07"
"TCS","EQ","20-Jul-2022","       3074.25","       3107.80","       3171.95","       3098.05","       3161.00","       3164.80","       3143.09","    3402251","         10693565035.15","     181848","    2098351","         61.68"
"TCS","EQ","21-Jul-2022","       3164.80","       3167.00","       3184.00","       3144.05","       3178.95","       3177.30","       3170.40","    2420640","          7674387202.50","     133492","    1285640","         53.11"
"TCS","EQ","22-Jul-2022","       3177.30","       3185.00","       3197.00","       3143.50","       3171.15","       3171.00","       3166.46","    2075886","          6573218210.80","     111772","    1190020","         57.33"
"TCS","BL","25-Jul-2022","       3730.20","       3171.00","       3171.00","       3171.00","       3171.00","       3171.00","       3171.00","    1255472","          3981101712.00","          1","-","-"
"TCS","EQ","25-Jul-2022","       3171.00","       3165.00","       3186.45","       3149.10","       3165.00","       3166.75","       3166.57","    1797504","          5691923031.80","     100813","    1068651","         59.45"
"TCS","EQ","26-Jul-2022","       3166.75","       3164.70","       3168.90","       3096.50","       3118.00","       3115.90","       3123.14","    2639367","          8243104172.25","     123369","    1592860","         60.35"
"TCS","EQ","27-Jul-2022","       3115.90","       3115.00","       3194.10","       3110.00","       3188.00","       3188.85","       3158.21","    1389808","          4389301769.20","      91855","     763038","         54.90"
"TCS","EQ","28-Jul-2022","       3188.85","       3216.00","       3264.00","       3201.65","       3262.00","       3260.50","       3242.10","    2106333","          6828945291.10","     148541","    1021359","         48.49"
"TCS","EQ","29-Jul-2022","       3260.50","       3290.00","       3317.30","       3275.00","       3302.00","       3301.90","       3296.55","    2430257","          8011473474.95","     114501","    1424468","         58.61"
